image_name,psnr,ssim,niqe,lpips,dists,topiq,laplacian_var,clipiqa,maniqa,musiq
urban100_83_83,27.0750,0.9088,3.8553,0.0542,0.0501,0.7526,1627.2186,0.6552,0.5049,72.8225
urban100_84_84,27.2093,0.8531,3.8785,0.0672,0.0508,0.8218,905.9634,0.6790,0.4340,75.8899
urban100_85_85,23.7087,0.7038,3.0059,0.1360,0.0791,0.7490,1733.7577,0.7523,0.4911,72.1995
urban100_86_86,26.0582,0.8286,3.4100,0.1147,0.0606,0.7339,1465.7235,0.7199,0.4453,70.3996
urban100_87_87,32.4299,0.9120,5.0767,0.0301,0.0856,0.9127,983.8317,0.6170,0.5258,72.8873
urban100_88_88,33.5835,0.9276,6.1471,0.0197,0.0524,0.9508,2206.0874,0.5598,0.5127,63.7995
urban100_89_89,21.2182,0.8899,7.0863,0.0706,0.0943,0.8507,2838.5512,0.6261,0.4661,66.1431
urban100_90_90,34.8227,0.9299,7.0916,0.0455,0.0504,0.8421,295.2589,0.5718,0.4336,69.8638
urban100_91_91,28.6289,0.8065,4.1462,0.1485,0.0862,0.7264,448.7881,0.6775,0.5065,73.3558
urban100_92_92,21.8361,0.8773,4.7183,0.0530,0.1044,0.8106,6756.5111,0.7113,0.5708,65.4496
urban100_93_93,21.5077,0.7306,2.6144,0.1093,0.0671,0.7492,3022.3723,0.6969,0.4374,73.4913
urban100_94_94,33.0554,0.8994,3.6610,0.0486,0.0615,0.8935,580.5285,0.7647,0.5853,77.1625
urban100_95_95,31.0760,0.9053,5.4626,0.0383,0.0612,0.9015,1155.8736,0.7247,0.5560,74.3316
urban100_96_96,22.6044,0.6059,2.3789,0.1954,0.1119,0.5834,1771.6706,0.7254,0.4545,74.6509
urban100_97_97,20.4374,0.5874,3.0126,0.1796,0.0816,0.7205,3228.1302,0.7151,0.4893,75.0568
urban100_98_98,29.8453,0.8850,4.0506,0.0629,0.0569,0.8217,983.7621,0.5282,0.3559,71.6103
urban100_99_99,20.8350,0.9143,5.8303,0.0422,0.0611,0.8944,4995.4728,0.6751,0.5788,73.2445
