image_name,psnr,ssim,niqe,lpips,dists,topiq,laplacian_var,clipiqa,maniqa,musiq
bsd100_36_36,20.0666,0.4267,6.3230,0.3012,0.1778,0.6523,1606.5569,0.6542,0.3819,67.5694
bsd100_37_37,20.2905,0.5662,5.1054,0.2014,0.1540,0.6596,1985.3556,0.5627,0.3725,63.0554
bsd100_38_38,27.1428,0.7724,4.4150,0.1321,0.0842,0.7714,620.3131,0.8241,0.3792,64.4552
bsd100_39_39,28.9047,0.7747,4.0359,0.1807,0.0988,0.6570,221.8189,0.6335,0.2654,57.8545
bsd100_40_40,30.2723,0.7652,4.7652,0.1525,0.1211,0.7784,240.9606,0.7078,0.4379,73.0158
bsd100_41_41,19.6517,0.5960,3.9628,0.2393,0.1679,0.6239,2722.9808,0.6078,0.4728,61.5232
bsd100_42_42,25.4424,0.7308,3.6470,0.1397,0.0931,0.7625,867.2265,0.6368,0.3605,70.4259
bsd100_43_43,22.0458,0.4109,5.0476,0.2442,0.1245,0.7251,1433.2045,0.5747,0.3487,71.2834
bsd100_44_44,24.9040,0.6505,5.0776,0.2076,0.1669,0.5907,368.8892,0.5978,0.3064,57.8548
bsd100_45_45,24.2465,0.6132,4.3019,0.2154,0.1633,0.6121,558.3144,0.6425,0.2720,65.3872
bsd100_46_46,24.8592,0.7260,4.1531,0.1639,0.1388,0.7097,750.7140,0.6934,0.2862,58.2264
