image_name,psnr,ssim,niqe,lpips,dists,topiq,laplacian_var,clipiqa,maniqa,musiq
bsd100_21_21,34.1385,0.8815,4.5093,0.0631,0.0662,0.8797,153.4891,0.7665,0.4532,67.0821
bsd100_22_22,30.3941,0.7365,5.1921,0.1048,0.1088,0.7757,263.4583,0.5894,0.3232,62.2580
bsd100_23_23,32.5044,0.8795,4.3770,0.0622,0.1019,0.7877,163.6072,0.7168,0.4235,62.9720
bsd100_24_24,27.2120,0.7022,3.7995,0.1518,0.1028,0.7417,524.1544,0.6985,0.4563,73.9887
bsd100_25_25,33.1644,0.8823,4.5774,0.0750,0.0722,0.8468,155.0837,0.7493,0.4099,63.2533
bsd100_26_26,23.7969,0.7581,3.4296,0.1278,0.1080,0.7902,1118.2567,0.6944,0.3639,74.6842
bsd100_27_27,33.9429,0.8507,4.9074,0.0908,0.0784,0.7971,147.2085,0.6489,0.4701,73.9378
bsd100_28_28,28.6004,0.7751,4.3561,0.0903,0.0836,0.7882,539.0013,0.6249,0.3446,67.4621
bsd100_29_29,23.6287,0.6111,4.1315,0.1932,0.1518,0.7676,1286.3255,0.5646,0.2504,53.9526
bsd100_30_30,31.1249,0.8166,6.1549,0.0992,0.0925,0.8680,446.1236,0.6150,0.4691,75.4077
bsd100_31_31,28.9568,0.7802,4.6971,0.1343,0.1029,0.7474,256.5157,0.8115,0.3531,62.8302
bsd100_32_32,23.9202,0.5825,3.7319,0.1968,0.1224,0.6842,939.4928,0.6251,0.2713,65.9266
bsd100_33_33,24.8729,0.7814,3.7628,0.1096,0.0851,0.8602,1213.1155,0.6395,0.4222,63.8656
bsd100_34_34,27.9269,0.8717,4.0820,0.0796,0.0739,0.6884,515.9033,0.6523,0.2390,61.0694
bsd100_35_35,24.6050,0.5546,4.1702,0.1957,0.1501,0.7851,1040.1122,0.6601,0.3289,69.2945
bsd100_36_36,19.9329,0.4146,5.4432,0.2627,0.1662,0.6723,2040.4358,0.6637,0.3875,66.9642
bsd100_37_37,20.0226,0.5512,4.9753,0.1909,0.1351,0.6952,2540.8519,0.5808,0.3703,63.6171
bsd100_38_38,27.2730,0.7687,4.2245,0.1084,0.0736,0.7757,749.6393,0.8477,0.4101,67.4253
bsd100_39_39,28.5938,0.7607,3.6964,0.1511,0.0908,0.7351,345.2202,0.6771,0.3065,58.2830
